timestamp_utc,timestamp_berlin,generation_lignite_mwh,generation_nuclear_mwh,generation_wind_offshore_mwh,generation_hydro_mwh,generation_other_conventional_mwh,generation_other_renewable_mwh,generation_biomass_mwh,generation_wind_onshore_mwh,generation_solar_mwh,generation_hard_coal_mwh,generation_pumped_storage_mwh,generation_natural_gas_mwh,load_total_mwh,load_residual_mwh,day_ahead_price_de_lu_eur_per_mwh
2024-12-31T23:00:00+00:00,2025-01-01T00:00:00+01:00,3269.5,,2502.0,1441.0,1895.0,131.25,3818.5,32875.75,9.5,2806.5,458.0,4692.5,47741.75,12354.5,2.16
2025-01-01T00:00:00+00:00,2025-01-01T01:00:00+01:00,3739.25,,2395.5,1380.0,1871.0,131.0,3763.0,33520.0,9.5,2719.0,144.25,4327.5,46867.25,10942.25,1.6
2025-01-01T01:00:00+00:00,2025-01-01T02:00:00+01:00,3265.0,,2614.0,1343.75,1837.25,131.0,3737.0,33767.0,9.0,2717.0,1.0,4217.75,45797.5,9407.5,0.0
2025-01-01T02:00:00+00:00,2025-01-01T03:00:00+01:00,3226.5,,1684.25,1316.25,1789.0,127.75,3739.5,32876.25,9.25,2639.0,97.0,4279.5,44623.5,10053.75,-0.01
2025-01-01T03:00:00+00:00,2025-01-01T04:00:00+01:00,3237.5,,1327.75,1321.5,1770.25,127.5,3714.5,33113.75,9.0,2583.25,3.25,4335.0,43626.0,9175.5,-0.01
2025-01-01T04:00:00+00:00,2025-01-01T05:00:00+01:00,3223.75,,1163.25,1298.25,1766.0,129.75,3715.75,33570.75,9.25,2403.25,0.0,4464.0,43838.5,9095.25,-0.06
2025-01-01T05:00:00+00:00,2025-01-01T06:00:00+01:00,3237.0,,1037.0,1350.5,1763.0,129.5,3751.5,35440.25,10.5,2268.25,16.75,4477.75,43176.0,6688.25,-0.09
2025-01-01T06:00:00+00:00,2025-01-01T07:00:00+01:00,3251.25,,1310.0,1454.0,1761.0,129.25,3783.0,36089.75,12.5,1987.75,95.0,4427.0,43525.0,6112.75,-0.01
2025-01-01T07:00:00+00:00,2025-01-01T08:00:00+01:00,3241.25,,2419.0,1411.25,1748.5,128.75,3886.75,35661.5,723.5,1860.0,56.75,4080.75,45659.0,6855.0,-0.01
2025-01-01T08:00:00+00:00,2025-01-01T09:00:00+01:00,3238.5,,2093.75,1446.5,1757.75,128.25,3895.25,34597.25,4051.75,1828.25,40.5,4009.75,47680.0,6937.25,-0.04
2025-01-01T09:00:00+00:00,2025-01-01T10:00:00+01:00,3273.25,,2116.25,1431.5,1791.5,126.75,3822.0,36147.0,7913.0,1844.25,26.5,3988.0,50088.25,3912.0,-0.03
2025-01-01T10:00:00+00:00,2025-01-01T11:00:00+01:00,3265.5,,1851.0,1437.25,1829.0,124.75,3830.0,35918.25,11146.75,1849.75,54.25,3969.5,52089.5,3173.5,-0.1
2025-01-01T11:00:00+00:00,2025-01-01T12:00:00+01:00,3283.5,,2145.0,1487.5,1826.25,119.25,3772.5,36641.25,12110.5,1848.75,53.75,3646.25,53127.75,2231.0,-0.05
2025-01-01T12:00:00+00:00,2025-01-01T13:00:00+01:00,3242.0,,2689.75,1489.25,1814.75,115.25,3755.25,37617.0,10659.25,1849.5,140.25,3623.0,51859.0,893.0,-0.1
2025-01-01T13:00:00+00:00,2025-01-01T14:00:00+01:00,3291.5,,3463.5,1438.5,1772.75,124.5,3762.0,38592.0,7043.0,1836.0,88.0,3614.0,50763.0,1664.5,-1.01
2025-01-01T14:00:00+00:00,2025-01-01T15:00:00+01:00,3348.5,,4613.0,1425.75,1796.5,125.75,3806.25,41261.75,2772.75,1833.75,97.0,3590.5,51838.0,3190.5,-0.01
2025-01-01T15:00:00+00:00,2025-01-01T16:00:00+01:00,3395.75,,4720.5,1461.0,1860.25,128.0,3971.0,41900.0,192.75,1934.25,432.25,3642.5,53929.75,7116.5,-0.01
2025-01-01T16:00:00+00:00,2025-01-01T17:00:00+01:00,3337.25,,4809.75,1434.0,1849.75,128.0,4099.25,43761.75,19.25,2326.5,393.25,3691.25,55772.25,7181.5,0.07
2025-01-01T17:00:00+00:00,2025-01-01T18:00:00+01:00,3289.25,,3803.25,1359.75,1810.5,128.0,4131.5,44199.75,14.5,2667.75,516.0,3698.5,55923.75,7906.25,1.01
2025-01-01T18:00:00+00:00,2025-01-01T19:00:00+01:00,3308.75,,3496.75,1428.5,1801.75,128.0,4113.5,43338.5,12.25,2778.25,448.75,3732.0,54756.25,7908.75,1.48
2025-01-01T19:00:00+00:00,2025-01-01T20:00:00+01:00,3209.5,,3979.25,1350.0,1787.25,127.0,4036.25,42674.5,12.5,2897.75,404.25,3586.0,52526.5,5860.25,1.0
2025-01-01T20:00:00+00:00,2025-01-01T21:00:00+01:00,3195.25,,3979.5,1355.5,1798.5,127.75,3975.5,41421.25,11.25,3005.0,556.25,3563.5,50685.75,5273.75,0.07
2025-01-01T21:00:00+00:00,2025-01-01T22:00:00+01:00,3192.0,,3853.5,1351.5,1770.0,128.25,3930.0,39663.25,10.0,3089.75,560.75,3531.0,48596.0,5069.25,10.05
2025-01-01T22:00:00+00:00,2025-01-01T23:00:00+01:00,3186.25,,4115.0,1347.75,1791.25,128.75,3832.75,39612.25,9.75,3115.0,487.5,3526.75,46001.75,2264.75,7.01
2025-01-01T23:00:00+00:00,2025-01-02T00:00:00+01:00,3441.0,,4033.0,1400.25,1794.25,129.25,3726.5,37737.5,8.5,3228.25,693.0,3563.5,44101.5,2322.5,2.55
2025-01-02T00:00:00+00:00,2025-01-02T01:00:00+01:00,3844.0,,4753.75,1349.5,1756.75,129.75,3723.5,36230.75,6.5,2909.75,451.0,3346.5,42051.75,1060.75,1.56
2025-01-02T01:00:00+00:00,2025-01-02T02:00:00+01:00,3941.25,,5264.75,1349.5,1772.0,129.0,3727.25,34086.0,6.0,2460.5,411.25,3390.75,41234.5,1877.75,3.45
2025-01-02T02:00:00+00:00,2025-01-02T03:00:00+01:00,3999.5,,5593.75,1357.75,1764.0,127.75,3731.75,32543.75,6.5,2299.75,423.25,3488.75,41547.5,3403.5,7.02
2025-01-02T03:00:00+00:00,2025-01-02T04:00:00+01:00,4464.75,,4933.75,1409.0,1769.5,126.25,3762.75,30886.25,6.0,2505.75,148.0,4083.5,42063.0,6237.0,12.75
2025-01-02T04:00:00+00:00,2025-01-02T05:00:00+01:00,4668.75,,4567.5,1383.25,1788.5,124.75,3818.0,29820.0,6.0,2840.25,178.75,5120.25,44061.75,9668.25,30.07
2025-01-02T05:00:00+00:00,2025-01-02T06:00:00+01:00,6380.25,,5589.25,1387.25,1790.25,125.0,3901.0,28246.0,6.25,3102.25,203.5,6210.0,49523.0,15681.5,67.13
2025-01-02T06:00:00+00:00,2025-01-02T07:00:00+01:00,7933.75,,5867.0,1400.75,1857.25,124.0,4078.25,25102.25,8.25,3788.0,305.0,7606.0,53621.5,22644.0,98.83
2025-01-02T07:00:00+00:00,2025-01-02T08:00:00+01:00,8889.0,,5753.25,1410.25,1869.75,121.0,4267.75,22035.5,191.5,4685.75,1036.5,8599.75,57052.0,29071.75,121.53
2025-01-02T08:00:00+00:00,2025-01-02T09:00:00+01:00,9359.5,,5976.25,1374.75,1802.0,120.0,4317.5,18455.5,1609.0,4939.5,934.5,9233.5,59258.5,33217.75,127.23
2025-01-02T09:00:00+00:00,2025-01-02T10:00:00+01:00,9508.5,,5100.75,1407.0,1780.5,122.0,4267.5,15182.0,4077.75,5127.25,1126.75,10122.25,59896.0,35535.5,126.35
2025-01-02T10:00:00+00:00,2025-01-02T11:00:00+01:00,9501.75,,5169.5,1357.75,1779.75,124.75,4177.25,12916.0,6173.0,5194.25,475.75,10174.75,60934.25,36675.75,119.97
2025-01-02T11:00:00+00:00,2025-01-02T12:00:00+01:00,9447.75,,5390.25,1378.5,1756.75,124.0,4061.0,11792.5,6704.75,5216.0,220.5,10159.0,61626.75,37739.25,115.95
2025-01-02T12:00:00+00:00,2025-01-02T13:00:00+01:00,9597.5,,5468.25,1434.5,1760.5,125.75,4032.25,11863.75,5859.25,4907.75,178.5,10060.0,61145.5,37954.25,113.9
2025-01-02T13:00:00+00:00,2025-01-02T14:00:00+01:00,9493.75,,5120.5,1541.25,1707.75,126.5,4111.5,11327.5,3569.25,4872.0,866.25,10082.75,59869.5,39852.25,122.21
2025-01-02T14:00:00+00:00,2025-01-02T15:00:00+01:00,9579.25,,5181.25,1579.5,1678.0,125.25,4250.25,11582.0,1084.25,4878.5,3801.5,10234.0,59600.5,41753.0,130.11
2025-01-02T15:00:00+00:00,2025-01-02T16:00:00+01:00,9626.5,,5315.5,1648.5,1707.25,126.25,4395.25,12834.5,53.0,4771.75,3187.25,10444.75,60662.5,42459.5,138.59
2025-01-02T16:00:00+00:00,2025-01-02T17:00:00+01:00,9548.25,,6058.75,1723.0,1674.5,127.0,4500.25,14678.0,22.5,4774.25,5922.25,10464.75,62803.5,42044.25,152.87
2025-01-02T17:00:00+00:00,2025-01-02T18:00:00+01:00,9594.5,,5556.5,1769.5,1704.75,128.0,4522.25,15957.75,25.75,4858.75,5837.25,10894.0,62897.0,41357.0,152.94
2025-01-02T18:00:00+00:00,2025-01-02T19:00:00+01:00,9644.5,,5842.75,1671.5,1747.25,127.0,4450.25,17922.5,17.5,4791.75,4846.5,11081.0,61916.0,38133.25,139.15
2025-01-02T19:00:00+00:00,2025-01-02T20:00:00+01:00,9671.75,,5894.5,1447.0,1782.25,126.75,4328.25,18922.0,8.0,4632.25,2550.25,10892.25,58895.0,34070.5,130.0
2025-01-02T20:00:00+00:00,2025-01-02T21:00:00+01:00,9645.75,,5907.0,1180.25,1783.0,127.75,4152.75,18811.75,6.0,4489.25,573.25,9812.75,56334.0,31609.25,119.78
2025-01-02T21:00:00+00:00,2025-01-02T22:00:00+01:00,9222.5,,6626.75,1345.0,1803.5,128.5,4042.0,18384.25,7.75,4777.75,436.25,9462.0,54131.0,29112.25,113.42
2025-01-02T22:00:00+00:00,2025-01-02T23:00:00+01:00,8532.5,,6322.5,1446.25,1767.75,129.75,3924.5,18797.5,7.5,4502.75,118.25,8611.75,50779.75,25652.25,82.47
2025-01-02T23:00:00+00:00,2025-01-03T00:00:00+01:00,8126.0,,5972.5,1392.25,1784.5,129.75,3824.5,19065.5,6.75,3851.0,85.25,8475.5,47627.5,22582.75,99.56
2025-01-03T00:00:00+00:00,2025-01-03T01:00:00+01:00,8088.0,,5959.5,1354.25,1751.0,128.75,3806.0,19264.5,7.5,3556.0,98.5,8131.0,45932.5,20701.0,87.53
2025-01-03T01:00:00+00:00,2025-01-03T02:00:00+01:00,8082.25,,6201.75,1361.75,1723.0,129.25,3784.0,20140.0,6.5,3820.25,0.75,8443.5,45574.5,19226.25,85.01
2025-01-03T02:00:00+00:00,2025-01-03T03:00:00+01:00,7966.0,,5839.25,1370.75,1706.5,130.0,3738.25,20813.75,8.25,3871.0,28.5,8616.0,45858.25,19197.0,83.79
2025-01-03T03:00:00+00:00,2025-01-03T04:00:00+01:00,7770.5,,5211.75,1366.0,1734.5,128.25,3751.25,23143.5,8.75,3954.5,0.0,8815.75,47150.75,18786.75,77.5
2025-01-03T04:00:00+00:00,2025-01-03T05:00:00+01:00,7781.5,,4292.75,1396.25,1727.5,128.5,3803.25,25405.75,9.25,3973.0,10.0,9183.25,49193.75,19486.0,79.88
2025-01-03T05:00:00+00:00,2025-01-03T06:00:00+01:00,7864.0,,2881.75,1419.75,1718.0,127.25,3933.0,29083.25,14.25,3930.75,44.25,9825.5,52651.5,20672.25,83.56
2025-01-03T06:00:00+00:00,2025-01-03T07:00:00+01:00,7761.75,,1656.5,1509.25,1711.0,126.25,4093.0,31334.5,18.75,3977.0,21.5,9331.25,56063.25,23053.5,78.43
2025-01-03T07:00:00+00:00,2025-01-03T08:00:00+01:00,7507.0,,1603.75,1503.0,1710.75,128.0,4199.75,33359.0,175.25,4429.5,358.5,9679.75,59124.0,23986.0,82.57
2025-01-03T08:00:00+00:00,2025-01-03T09:00:00+01:00,7417.5,,1980.5,1498.25,1706.5,128.5,4184.0,33738.75,1603.25,4577.5,251.5,9771.0,60690.5,23368.0,80.76
2025-01-03T09:00:00+00:00,2025-01-03T10:00:00+01:00,7517.25,,1435.25,1565.0,1717.75,125.5,4055.75,34718.25,4113.0,4820.5,152.75,9636.25,61872.5,21606.0,77.64
2025-01-03T10:00:00+00:00,2025-01-03T11:00:00+01:00,7502.25,,1114.25,1518.0,1717.75,125.25,3996.5,36049.75,6249.25,4816.25,49.5,9698.25,62822.25,19409.0,70.48
2025-01-03T11:00:00+00:00,2025-01-03T12:00:00+01:00,7125.75,,920.75,1453.75,1711.75,127.0,3894.75,35860.25,6560.0,4839.5,24.25,9502.0,63411.25,20070.25,69.94
2025-01-03T12:00:00+00:00,2025-01-03T13:00:00+01:00,6909.5,,1404.5,1456.5,1715.25,129.25,3879.0,34970.0,5877.0,4744.0,59.75,9352.25,62371.5,20120.0,77.8
2025-01-03T13:00:00+00:00,2025-01-03T14:00:00+01:00,6863.75,,3350.25,1446.75,1751.25,132.25,3936.0,33328.75,3943.5,4581.0,62.75,8661.0,62046.75,21424.25,78.81
2025-01-03T14:00:00+00:00,2025-01-03T15:00:00+01:00,7222.5,,4003.75,1503.25,1745.0,129.75,4061.25,32051.75,1574.5,4793.0,176.75,9001.0,62152.5,24522.5,85.29
2025-01-03T15:00:00+00:00,2025-01-03T16:00:00+01:00,8126.0,,4767.5,1523.25,1713.5,130.25,4293.5,30777.5,115.25,5059.0,459.75,9230.25,63092.5,27432.25,105.51
2025-01-03T16:00:00+00:00,2025-01-03T17:00:00+01:00,8445.75,,5221.5,1640.0,1722.75,130.75,4428.5,29469.75,10.75,5203.25,1882.5,9779.25,65361.75,30659.75,116.66
2025-01-03T17:00:00+00:00,2025-01-03T18:00:00+01:00,8522.0,,5097.0,1736.0,1733.0,132.75,4496.25,27871.75,13.25,5072.0,2996.75,9829.25,64411.0,31429.0,115.06
2025-01-03T18:00:00+00:00,2025-01-03T19:00:00+01:00,9145.0,,5996.0,1547.0,1764.0,134.0,4445.75,27043.25,9.0,5053.5,2150.25,9244.25,62883.25,29835.0,114.91
2025-01-03T19:00:00+00:00,2025-01-03T20:00:00+01:00,9566.5,,6374.0,1465.0,1804.75,134.0,4207.0,26291.0,7.25,5022.25,913.75,8689.75,60086.0,27413.75,113.3
2025-01-03T20:00:00+00:00,2025-01-03T21:00:00+01:00,10226.5,,5915.0,1401.25,1776.75,134.25,4014.75,26423.25,7.25,5175.0,143.75,8098.75,58168.5,25823.0,107.8
2025-01-03T21:00:00+00:00,2025-01-03T22:00:00+01:00,10330.75,,5334.75,1436.25,1714.75,135.0,3919.0,24820.25,8.5,5022.75,286.75,7690.0,55472.25,25308.75,98.22
2025-01-03T22:00:00+00:00,2025-01-03T23:00:00+01:00,10840.25,,4315.25,1441.5,1674.25,133.75,3878.5,23694.75,8.5,4767.75,858.75,6765.5,52747.75,24729.25,88.57
2025-01-03T23:00:00+00:00,2025-01-04T00:00:00+01:00,9860.0,,3566.0,1391.25,1732.75,133.25,3865.75,22633.0,8.25,4620.25,293.75,6131.5,50248.0,24040.75,90.43
2025-01-04T00:00:00+00:00,2025-01-04T01:00:00+01:00,10373.0,,3423.0,1422.75,1726.25,133.75,3782.25,20824.0,7.25,4130.5,194.25,6111.25,48370.5,24116.25,90.29
2025-01-04T01:00:00+00:00,2025-01-04T02:00:00+01:00,11070.25,,2837.5,1450.5,1756.25,133.75,3761.5,18148.75,7.25,3707.0,338.0,6056.25,46208.5,25215.0,90.2
2025-01-04T02:00:00+00:00,2025-01-04T03:00:00+01:00,11256.0,,2052.0,1438.75,1737.25,132.25,3764.0,15726.5,7.0,3803.25,316.75,6111.0,45090.0,27304.5,91.52
2025-01-04T03:00:00+00:00,2025-01-04T04:00:00+01:00,11421.0,,1518.25,1405.5,1748.75,131.0,3845.5,13777.5,6.75,4147.5,314.75,6316.5,44312.25,29009.75,95.95
2025-01-04T04:00:00+00:00,2025-01-04T05:00:00+01:00,11630.5,,1173.0,1396.5,1770.75,131.75,3927.25,11251.75,6.5,4592.75,256.0,6594.25,44038.25,31607.0,102.11
2025-01-04T05:00:00+00:00,2025-01-04T06:00:00+01:00,11870.25,,1245.75,1455.25,1774.0,130.5,4041.5,9974.5,8.25,5155.25,264.25,7234.25,45084.75,33856.25,110.66
2025-01-04T06:00:00+00:00,2025-01-04T07:00:00+01:00,11913.0,,1109.0,1467.5,1749.5,130.25,4198.75,9179.25,8.25,5321.25,368.75,7698.75,47136.25,36839.75,119.96
2025-01-04T07:00:00+00:00,2025-01-04T08:00:00+01:00,11933.25,,1636.75,1563.75,1765.25,136.0,4320.25,8432.0,295.0,5374.0,1406.25,8490.0,50505.75,40142.0,128.39
2025-01-04T08:00:00+00:00,2025-01-04T09:00:00+01:00,11967.75,,2569.5,1561.25,1787.5,136.75,4333.5,7564.0,1954.0,5375.25,1593.0,8836.25,53599.0,41511.5,130.75
2025-01-04T09:00:00+00:00,2025-01-04T10:00:00+01:00,12179.5,,2444.0,1584.5,1774.75,136.75,4337.0,7336.5,4070.0,5355.5,1321.0,8848.75,55556.0,41705.5,130.34
2025-01-04T10:00:00+00:00,2025-01-04T11:00:00+01:00,12190.5,,3158.0,1508.25,1789.25,136.0,4231.25,7405.0,5438.25,5226.5,765.75,8842.75,57750.25,41749.0,128.29
2025-01-04T11:00:00+00:00,2025-01-04T12:00:00+01:00,12292.25,,2453.75,1547.75,1774.5,136.0,4158.5,7203.25,5847.25,5208.25,226.0,8896.0,58111.25,42607.0,130.03
2025-01-04T12:00:00+00:00,2025-01-04T13:00:00+01:00,12291.0,,2827.0,1495.25,1778.5,137.0,4131.0,7335.0,5117.0,5202.5,1050.75,9272.5,57128.0,41849.0,129.85
2025-01-04T13:00:00+00:00,2025-01-04T14:00:00+01:00,12290.75,,2545.75,1534.25,1795.75,136.5,4168.25,7530.25,3417.5,5141.25,1420.5,9730.75,56241.0,42747.5,136.4
2025-01-04T14:00:00+00:00,2025-01-04T15:00:00+01:00,12314.25,,2781.5,1563.75,1760.0,135.25,4332.5,7402.5,1193.25,5184.25,3526.75,10105.5,56503.75,45126.5,138.72
2025-01-04T15:00:00+00:00,2025-01-04T16:00:00+01:00,12316.25,,2774.75,1684.5,1764.5,134.25,4534.75,8303.25,74.0,5237.75,4868.75,10211.0,58277.25,47125.25,142.0
2025-01-04T16:00:00+00:00,2025-01-04T17:00:00+01:00,12306.5,,2643.25,1781.75,1781.75,135.25,4597.75,8971.5,14.75,5383.25,6096.5,10390.5,60529.5,48900.0,151.24
2025-01-04T17:00:00+00:00,2025-01-04T18:00:00+01:00,12323.25,,2475.75,1772.75,1770.25,136.0,4594.0,9753.5,11.75,5425.75,4663.75,10297.0,60559.75,48318.75,143.85
2025-01-04T18:00:00+00:00,2025-01-04T19:00:00+01:00,12314.25,,2208.5,1645.75,1763.0,136.75,4483.5,10619.0,7.5,5337.5,2885.25,10043.0,58881.0,46046.0,137.96
2025-01-04T19:00:00+00:00,2025-01-04T20:00:00+01:00,12231.75,,1916.0,1604.5,1767.25,137.0,4335.25,10604.5,7.5,5336.0,1377.75,9400.75,55581.0,43053.0,129.49
2025-01-04T20:00:00+00:00,2025-01-04T21:00:00+01:00,11954.25,,2223.25,1555.25,1767.0,137.25,4195.25,10372.0,6.75,5264.25,629.75,8626.0,53295.5,40693.5,122.83
2025-01-04T21:00:00+00:00,2025-01-04T22:00:00+01:00,11476.0,,2490.75,1429.5,1764.0,137.0,4053.0,9869.75,6.0,5034.0,181.0,7717.5,52316.5,39950.0,118.29
2025-01-04T22:00:00+00:00,2025-01-04T23:00:00+01:00,11303.0,,2316.5,1425.5,1773.25,137.75,3997.5,9450.5,6.25,4543.25,245.25,7124.0,49240.5,37467.25,109.49
2025-01-04T23:00:00+00:00,2025-01-05T00:00:00+01:00,11046.75,,2087.75,1421.25,1805.0,137.25,3950.75,8492.75,8.75,3930.5,506.0,6682.0,46651.5,36062.25,113.84
2025-01-05T00:00:00+00:00,2025-01-05T01:00:00+01:00,11016.75,,1852.5,1435.25,1791.0,138.0,3942.0,8517.0,6.25,2948.75,443.0,6392.0,43846.5,33470.75,100.33
2025-01-05T01:00:00+00:00,2025-01-05T02:00:00+01:00,11020.5,,1599.25,1477.5,1787.0,138.0,3925.75,8365.5,6.75,2452.0,427.25,6190.75,42538.5,32567.0,93.61
2025-01-05T02:00:00+00:00,2025-01-05T03:00:00+01:00,10947.75,,1119.5,1424.0,1779.5,137.0,3920.25,7941.5,6.0,1918.0,100.25,5816.0,41941.75,32874.75,93.87
2025-01-05T03:00:00+00:00,2025-01-05T04:00:00+01:00,10997.25,,1046.75,1442.0,1731.25,137.0,3927.25,8349.25,6.25,1697.5,386.25,5548.75,41672.75,32270.5,89.38
2025-01-05T04:00:00+00:00,2025-01-05T05:00:00+01:00,11071.75,,1405.75,1422.25,1718.0,137.0,3914.0,9676.25,6.0,1755.75,169.25,5286.0,42087.75,30999.75,83.55
2025-01-05T05:00:00+00:00,2025-01-05T06:00:00+01:00,10626.5,,2219.25,1462.5,1713.75,136.0,3958.25,11022.0,6.0,1771.5,136.5,5272.5,43356.0,30108.75,83.92
2025-01-05T06:00:00+00:00,2025-01-05T07:00:00+01:00,10390.25,,3593.5,1555.0,1698.0,136.0,4032.25,12790.5,7.0,1857.0,132.25,5410.5,44689.0,28298.0,82.53
2025-01-05T07:00:00+00:00,2025-01-05T08:00:00+01:00,10137.0,,4837.5,1447.75,1712.5,135.0,4114.75,15638.25,45.5,2032.0,108.75,5842.75,47732.0,27210.75,84.05
2025-01-05T08:00:00+00:00,2025-01-05T09:00:00+01:00,10075.0,,5491.75,1504.25,1650.75,133.5,4180.25,18043.5,349.25,1973.0,423.0,6177.75,51815.25,27930.75,89.15
2025-01-05T09:00:00+00:00,2025-01-05T10:00:00+01:00,10139.75,,6029.75,1499.0,1640.75,133.5,4140.25,20623.25,934.25,1870.5,495.0,6402.25,54401.5,26814.25,82.95
2025-01-05T10:00:00+00:00,2025-01-05T11:00:00+01:00,9308.25,,6160.75,1529.25,1598.75,132.0,4132.25,22405.75,1564.25,1853.5,574.0,6453.5,57258.0,27127.25,88.82
2025-01-05T11:00:00+00:00,2025-01-05T12:00:00+01:00,8888.25,,6147.5,1646.0,1620.5,131.5,4045.0,23375.75,2029.75,1806.75,957.75,6496.5,57775.25,26222.25,81.66
2025-01-05T12:00:00+00:00,2025-01-05T13:00:00+01:00,7569.25,,6305.25,1570.5,1610.75,131.0,3994.0,24316.25,2018.0,1706.25,1018.5,6652.25,56015.25,23375.75,78.39
2025-01-05T13:00:00+00:00,2025-01-05T14:00:00+01:00,7125.5,,5841.5,1642.0,1680.25,129.0,4037.0,26216.0,1394.0,1727.25,408.75,6399.5,55069.0,21617.5,68.0
2025-01-05T14:00:00+00:00,2025-01-05T15:00:00+01:00,6356.25,,5151.25,1652.0,1699.0,129.25,4075.75,28309.0,576.0,1718.75,118.5,6321.5,55471.5,21435.25,50.64
2025-01-05T15:00:00+00:00,2025-01-05T16:00:00+01:00,6187.5,,5575.0,1602.0,1745.5,130.0,4208.25,30474.5,69.25,1758.0,258.5,6308.5,57814.75,21696.0,49.91
2025-01-05T16:00:00+00:00,2025-01-05T17:00:00+01:00,5691.5,,6155.5,1645.75,1750.75,130.75,4320.5,31381.75,14.25,1757.5,515.5,6615.0,59952.75,22401.25,66.3
2025-01-05T17:00:00+00:00,2025-01-05T18:00:00+01:00,5497.5,,6088.5,1612.5,1737.5,130.0,4313.25,31585.5,11.5,1678.25,876.5,6510.0,60078.25,22392.75,65.05
2025-01-05T18:00:00+00:00,2025-01-05T19:00:00+01:00,5243.75,,6376.5,1618.0,1730.5,131.25,4233.0,30922.25,8.5,1353.75,317.25,5838.0,58185.5,20878.25,51.28
2025-01-05T19:00:00+00:00,2025-01-05T20:00:00+01:00,4550.5,,5949.25,1626.5,1716.25,131.5,4104.5,30412.5,7.25,1351.75,210.0,5384.0,55508.0,19139.0,36.85
2025-01-05T20:00:00+00:00,2025-01-05T21:00:00+01:00,4309.5,,5460.25,1665.25,1708.0,130.75,4013.25,29982.75,5.75,1350.75,663.0,5548.75,52916.25,17467.5,36.8
2025-01-05T21:00:00+00:00,2025-01-05T22:00:00+01:00,4526.25,,5575.75,1594.25,1721.25,131.0,3919.0,28090.25,5.75,1332.75,504.25,5691.5,50716.75,17045.0,34.68
2025-01-05T22:00:00+00:00,2025-01-05T23:00:00+01:00,4433.5,,5400.75,1583.25,1674.75,130.0,3831.0,28063.75,6.25,1340.5,312.0,4912.5,48078.0,14607.25,28.14
2025-01-05T23:00:00+00:00,2025-01-06T00:00:00+01:00,3598.5,,6408.0,1615.75,1684.75,130.5,3740.0,28205.75,5.75,1238.0,144.0,3730.5,45746.25,11126.75,27.52
2025-01-06T00:00:00+00:00,2025-01-06T01:00:00+01:00,3441.25,,6574.25,1623.5,1637.25,129.75,3720.25,28649.5,5.75,1493.0,326.75,3710.75,43953.75,8724.25,19.26
2025-01-06T01:00:00+00:00,2025-01-06T02:00:00+01:00,3376.5,,6318.5,1588.25,1631.25,129.75,3683.0,30252.5,5.25,1681.25,166.0,3851.25,42914.75,6338.5,11.35
2025-01-06T02:00:00+00:00,2025-01-06T03:00:00+01:00,3303.25,,6545.5,1595.5,1671.5,130.0,3636.0,31866.0,7.5,1754.5,3.5,3846.5,43933.5,5514.5,9.2
2025-01-06T03:00:00+00:00,2025-01-06T04:00:00+01:00,3270.0,,6611.25,1605.5,1708.5,129.25,3597.75,33167.0,8.0,1761.75,28.5,3838.25,44925.0,5138.75,10.0
2025-01-06T04:00:00+00:00,2025-01-06T05:00:00+01:00,3216.75,,6583.5,1645.75,1681.75,129.5,3578.75,34757.75,8.0,1655.5,32.75,3919.75,47876.25,6527.0,14.81
2025-01-06T05:00:00+00:00,2025-01-06T06:00:00+01:00,3294.0,,5973.0,1664.5,1687.25,127.75,3667.0,36854.75,9.5,1450.5,73.0,4206.0,52381.25,9544.0,23.82
2025-01-06T06:00:00+00:00,2025-01-06T07:00:00+01:00,3451.5,,5459.75,1625.25,1704.75,127.25,3824.75,38704.25,11.5,1545.75,168.5,4684.75,56023.5,11848.0,31.72
2025-01-06T07:00:00+00:00,2025-01-06T08:00:00+01:00,3486.0,,4725.0,1749.0,1665.25,126.0,3926.5,39577.5,330.5,1556.0,2423.0,5425.0,59057.75,14424.75,41.37
2025-01-06T08:00:00+00:00,2025-01-06T09:00:00+01:00,3497.5,,4914.25,1741.0,1659.75,128.75,3990.75,40051.75,2377.25,1762.5,2426.75,5483.5,61080.0,13736.75,36.36
2025-01-06T09:00:00+00:00,2025-01-06T10:00:00+01:00,3350.5,,5657.0,1658.75,1638.25,129.5,3908.25,40467.5,4945.0,1660.75,992.0,5033.0,62749.25,11679.75,34.69
2025-01-06T10:00:00+00:00,2025-01-06T11:00:00+01:00,3145.75,,6488.0,1669.0,1630.5,127.25,3804.75,40685.5,6915.5,1622.0,184.0,4682.5,63633.75,9544.75,32.83
2025-01-06T11:00:00+00:00,2025-01-06T12:00:00+01:00,3129.0,,6411.75,1659.25,1631.75,128.75,3691.25,40883.75,8461.5,1586.0,111.5,4489.25,63779.5,8022.5,31.28
2025-01-06T12:00:00+00:00,2025-01-06T13:00:00+01:00,3121.75,,6290.0,1683.5,1650.75,130.5,3683.0,40889.5,8434.25,1539.0,155.25,4378.0,63184.5,7570.75,28.6
2025-01-06T13:00:00+00:00,2025-01-06T14:00:00+01:00,3089.0,,5895.25,1678.5,1687.0,131.25,3703.0,41072.25,6051.75,1703.0,93.5,4573.0,61383.5,8364.25,25.61
